,Unnamed: 0,year,rank,song,artist
1464,1464,1974,65,Americans,Byron MacGregor
1465,1465,1974,66,Let Me Try Again (Laisse Moi Le Temps),Frank Sinatra
1466,1466,1974,67,Hangin' Around,Edgar Winter Group
1467,1467,1974,68,Stoned To The Bone - Part 1,James Brown
1468,1468,1974,69,Last Kiss,Wednesday
1469,1469,1974,70,Last Time I Saw Him,Diana Ross
1470,1470,1974,71,It Doesn't Have To Be That Way,Jim Croce
1471,1471,1974,72,"Please, Daddy",John Denver
1472,1472,1974,73,Smarty Pants,First Choice
1473,1473,1974,74,Teenage Lament '74,Alice Cooper
1474,1474,1974,75,Can This Be Real,Natural Four
1475,1475,1974,76,Boogie Down,Eddie Kendricks
1476,1476,1974,77,I Shall Sing,Garfunkel
1477,1477,1974,78,Ain't Got No Home,The Band
1478,1478,1974,79,Blue Collar,Bachman-Turner Overdrive
1479,1479,1974,80,Abra-Ca-Dabra,The De Franco Family
1480,1480,1974,81,Somewhere Between Love And Tomorrow,Roy Clark
1481,1481,1974,82,Wang Dang Doodle,The Pointer Sisters
1482,1482,1974,83,Raised On Robbery,Joni Mitchell
1483,1483,1974,84,"One Tin Soldier, The Legend of Billy Jack",Coven
1484,1484,1974,85,Will You Love Me Tomorrow?,Melanie
1485,1485,1974,86,You're So Unique,Billy Preston
1486,1486,1974,87,My Sweet Lady,Cliff DeYoung
1487,1487,1974,88,Trying To Hold On To My Woman,Lamont Dozier
1488,1488,1974,89,Flashback,The 5th Dimension
1489,1489,1974,90,Daddy What If,Bobby Bare
1490,1490,1974,91,"It May Be Winter Outside, (But In My Heart It's Spring)",Love Unlimited
1491,1491,1974,92,Star,Stealers Wheel
1492,1492,1974,93,Last Kiss,J. Frank Wilson and The Cavaliers
1493,1493,1974,94,Life Is A Song Worth Singing,Johnny Mathis
1494,1494,1974,95,Can't Say Nothin',Curtis Mayfield
1495,1495,1974,96,What It Comes Down To,The Isley Brothers
1496,1496,1974,97,This Is Your Song,Don Goodwin
1497,1497,1974,98,WOLD,Harry Chapin
1498,1498,1974,99,Let Me Get To Know You,Paul Anka
1499,1499,1974,100,Could You Ever Love Me Again,Gary & Dave
